"ID";"Código";"Descrição";"Unidade";"NCM";"Origem";"Preço";"Valor IPI fixo";"Observações";"Situação";"Estoque";"Preço de custo";"Cód. no fornecedor";"Fornecedor";"Localização";"Estoque máximo";"Estoque mínimo";"Peso líquido (Kg)";"Peso bruto (Kg)";"GTIN/EAN";"GTIN/EAN da Embalagem";"Largura do produto";"Altura do Produto";"Profundidade do produto";"Data Validade";"Descrição do Produto no Fornecedor";"Descrição Complementar";"Itens p/ caixa";"Produto Variação";"Tipo Produção";"Classe de enquadramento do IPI";"Código na Lista de Serviços";"Tipo do item";"Grupo de Tags/Tags";"Tributos";"Código Pai";"Código Integração";"Grupo de produtos";"Marca";"CEST";"Volumes";"Descrição Curta";"Cross-Docking";"URL Imagens Externas";"Link Externo";"Meses Garantia no Fornecedor";"Clonar dados do pai";"Condição do Produto";"Frete Grátis";"Número FCI";"Vídeo";"Departamento";"Unidade de Medida";"Preço de Compra";"Valor base ICMS ST para retenção";"Valor ICMS ST para retenção";"Valor ICMS próprio do substituto";"Categoria do produto";"Informações Adicionais"
"16493312112";"249	";"COR:AZUL";"UN";"";"0";"349,00";"0,00";"";"Ativo";"1,00";"179,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"248";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16493207836";"246	";"POLTRONA CELENA MUNDIAL FLEX";"UN";"";"0";"399,00";"0,00";"";"Ativo";"0,00";"196,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16493221593";"247	";"COR:MARROM";"UN";"";"0";"399,00";"0,00";"";"Ativo";"0,00";"196,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"246";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16493159463";"241	";"BALCÃO PARA PIA  JK 1º LINHA 3G";"UN";"";"0";"399,00";"0,00";"";"Ativo";"0,00";"236,00";"	";"JK";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16493161822";"242	";"BRANCO";"UN";"";"0";"399,00";"0,00";"";"Ativo";"4,00";"236,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"241";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16609626314";"738	";"BRANCO 3G LYON";"UN";"";"0";"399,00";"0,00";"";"Ativo";"1,00";"236,00";"	";"JK";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"241";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16493161823";"243	";"LYON";"UN";"";"0";"399,00";"0,00";"";"Ativo";"0,00";"236,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"241";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16493161827";"245	";"OLMO";"UN";"";"0";"399,00";"0,00";"";"Ativo";"4,00";"236,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"241";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16493161824";"244	";"PRETO";"UN";"";"0";"399,00";"0,00";"";"Ativo";"4,00";"236,00";"	";"JK";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"241";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>BALCÃO PARA PIA";""
"16492824708";"239	";"CABECEIRA GABI 158 MUNDIAL FLEX";"UN";"";"0";"349,00";"0,00";"";"Ativo";"0,00";"157,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492825878";"240	";"COR:BEGE";"UN";"";"0";"349,00";"0,00";"";"Ativo";"0,00";"157,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"239";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492819626";"237	";"CABECEIRA ESTRELA QUEEN MUNDIAL FLEX";"UN";"";"0";"349,00";"0,00";"";"Ativo";"0,00";"179,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492821485";"238	";"COR:VELUDO CHOCOLATE";"UN";"";"0";"349,00";"0,00";"";"Ativo";"2,00";"179,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"237";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492811437";"236	";"BASE BOX QUEEN 0,79 MUNDIAL FLEX";"UN";"";"0";"299,00";"0,00";"";"Ativo";"0,00";"165,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492800501";"233	";"BASE BOX 138 SUED MUNDIAL FLEX";"UN";"";"0";"349,00";"0,00";"";"Ativo";"0,00";"198,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492804614";"234	";"COR:MARROM";"UN";"";"0";"349,00";"0,00";"";"Ativo";"3,00";"198,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"233";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492804615";"235	";"COR:PRETO";"UN";"";"0";"349,00";"0,00";"";"Ativo";"2,00";"198,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"233";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492786279";"231	";"CABECEIRA LETICIA CACAU 158";"UN";"";"0";"349,00";"0,00";"";"Ativo";"0,00";"199,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492790688";"232	";"COR:CACAU";"UN";"";"0";"349,00";"0,00";"";"Ativo";"0,00";"199,00";"	";"MUNDIAL FLEX";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"231";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16492636660";"230	";"MULTIUSO 2PTS FREIJO SALVADOS";"UN";"";"0";"249,00";"0,00";"";"Ativo";"0,00";"249,00";"	";"salvados";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"";""
"16491380811";"228	";"AEREO 0,80 1º LINHA JK";"UN";"";"0";"279,00";"0,00";"";"Ativo";"0,00";"152,00";"	";"JK";"	";"1,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA";""
"16491381694";"229	";"COR:PRETO";"UN";"";"0";"279,00";"0,00";"";"Ativo";"0,00";"152,00";"	";"JK";"	";"1,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"228";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA";""
"16491273122";"227	";"Pia Inox Forminox Monobloco 120x53x9,5cm";"UN";"";"0";"299,00";"0,00";"";"Ativo";"-1,00";"64,14";"	";"salvados";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>PIAS";""
"16490841157";"225	";"GUARDA ROUPA VIENA 4PTS 2GAV";"UN";"";"0";"1.599,00";"0,00";"";"Ativo";"0,00";"924,00";"	";"MOPAR";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16509735159";"421	";"COR:FREIJO/FREIJO";"UN";"";"0";"1.599,00";"0,00";"";"Ativo";"0,00";"924,00";"	";"MOPAR";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"225";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16490841280";"226	";"COR:FREIJO/OFF WHITE";"UN";"";"0";"1.599,00";"0,00";"";"Ativo";"1,00";"924,00";"	";"MOPAR";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"225";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16490840936";"223	";"COMODA FRANCA SAPATEIRA 3 PTS 2 PTS";"UN";"";"0";"999,00";"0,00";"";"Ativo";"0,00";"487,20";"	";"MOPAR";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16608075893";"737	";"COR:BRANCO";"UN";"";"0";"999,00";"0,00";"";"Ativo";"0,00";"487,20";"	";"MOPAR";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"223";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16490841044";"224	";"COR:FREIJO/FREIJO";"UN";"";"0";"999,00";"0,00";"";"Ativo";"2,00";"487,20";"	";"MOPAR";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"223";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16509409627";"414	";"COR:FREIJO/GRAFITE";"UN";"";"0";"999,00";"0,00";"";"Ativo";"1,00";"487,20";"	";"MOPAR";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"223";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16549525143";"579	";"COR:FREIJO/OFF WHITE";"UN";"";"0";"999,00";"0,00";"";"Ativo";"-1,00";"487,20";"	";"MOPAR";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"223";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16490840683";"221	";"GUARDA ROUPA LUGANO 6PTS 4 GAV";"UN";"";"0";"2.249,00";"0,00";"";"Ativo";"0,00";"1.239,20";"	";"MOPAR";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16490840773";"222	";"COR:FREIJO/FREIJO";"UN";"";"0";"2.249,00";"0,00";"";"Ativo";"0,00";"1.239,20";"	";"MOPAR";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"221";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NÃO ESPECIFICADO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16490840388";"218	";"GUARDA ROUPA FLORIDA 6 PORTAS 2 GAVETAS";"UN";"";"0";"1.449,00";"0,00";"";"Ativo";"0,00";"801,60";"	";"MOPAR";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16490840531";"219	";"COR:FREIJO/GRAFITE";"UN";"";"0";"1.449,00";"0,00";"";"Ativo";"1,00";"857,60";"	";"MOPAR";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"218";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16490840532";"220	";"COR:FREIJO/OFF WHITE";"UN";"";"0";"1.449,00";"0,00";"";"Ativo";"1,00";"801,60";"	";"MOPAR";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"218";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16490840056";"216	";"COMODA GEORGIA MOVAL";"UN";"";"0";"849,00";"0,00";"";"Ativo";"0,00";"514,03";"	";"MOVAL";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16525424217";"493	";"COR:CAR/FENDI";"UN";"";"0";"849,00";"0,00";"";"Ativo";"1,00";"480,26";"	";"Moval";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"216";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16490840057";"217	";"COR:FREIJO/CINZA";"UN";"";"0";"849,00";"0,00";"";"Ativo";"3,00";"480,26";"	";"Moval";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"216";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16494377912";"278	";"COR:FREIJO/OFF WHITE";"UN";"";"0";"849,00";"0,00";"";"Ativo";"2,00";"480,26";"	";"Moval";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"216";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16490839466";"213	";"COMODA TEXAS MOVAL";"UN";"";"0";"799,00";"0,00";"";"Ativo";"0,00";"482,24";"	";"MOVAL";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16494377389";"277	";"COR:BRANCO";"UN";"";"0";"799,00";"0,00";"";"Ativo";"2,00";"450,58";"	";"MOVAL";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"213";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16529803604";"517	";"COR:CAR/FENDI";"UN";"";"0";"799,00";"0,00";"";"Ativo";"1,00";"450,58";"	";"MOVAL";"	";"0,00";"1,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"213";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16490839754";"215	";"COR:FREIJO";"UN";"";"0";"799,00";"0,00";"";"Ativo";"1,00";"450,58";"	";"MOVAL";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"213";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16529803601";"516	";"COR:FREIJO/CINZA";"UN";"";"0";"799,00";"0,00";"";"Ativo";"0,00";"450,58";"	";"MOVAL";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"213";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16490839753";"214	";"COR:FREIJO/OFF WHITE";"UN";"";"0";"799,00";"0,00";"";"Ativo";"3,00";"450,58";"	";"MOVAL";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"213";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>COMODA";""
"16490839145";"211	";"GUARA ROUPA COLORADO C/ ESP";"UN";"";"0";"1.999,00";"0,00";"";"Ativo";"0,00";"1.080,23";"	";"Moval";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16490839146";"212	";"COR:FREIJO/OFF WHITE";"UN";"";"0";"1.999,00";"0,00";"";"Ativo";"1,00";"1.080,23";"	";"Moval";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"211";"0";"";"";"";"0";"";"0";"";"";"0";"SIM";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"QUARTO>>ROUPEIRO";""
"16490837405";"207	";"COZINHA COMPACTA SOPHIA";"UN";"";"0";"599,00";"0,00";"";"Ativo";"0,00";"340,81";"	";"MÓVEIS SUL";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>COZINHA COMPACTA";""
"16490837406";"208	";"COR:ANGELIN/GRAFITE";"UN";"";"0";"599,00";"0,00";"";"Ativo";"5,00";"340,81";"	";"MÓVEIS SUL";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"207";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>COZINHA COMPACTA";""
"16490836684";"204	";"COZINHA COMPACTA EVELYN";"UN";"";"0";"699,00";"0,00";"";"Ativo";"0,00";"385,62";"	";"MÓVEIS SUL";"	";"0,00";"0,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>COZINHA COMPACTA";""
"16490836835";"205	";"COR:ANGELIN/DAMASCO";"UN";"";"0";"699,00";"0,00";"";"Ativo";"1,00";"385,62";"	";"MÓVEIS SUL";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"204";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>COZINHA COMPACTA";""
"16490836836";"206	";"COR:CARVALHO/OFF WHITE";"UN";"";"0";"699,00";"0,00";"";"Ativo";"0,00";"385,62";"	";"MÓVEIS SUL";"	";"0,00";"2,00";"0,000";"0,000";"	";"	";"0,00";"0,00";"0,00";"";"";"";"0,00";"";"Própria";"";"";"";"";"0,00";"204";"0";"";"";"";"0";"";"0";"";"";"0";"NÃO";"NOVO";"NÃO";"";"";"";"Centímetro";"0,00";"0,0000";"0,0000";"0,0000";"COZINHA>>COZINHA COMPACTA";""
